frame,stage,det_index,matched,selected_track_id,best_track_id,appearance_cost,position_cost,path_cost,final_cost,x1,y1,w,h,bev_x,bev_y
60,primary,26,1,26,26,0.001882,0.000194,0.365563,0.147017,2109.86,439.96,50.65,109.80,1636.606826,1110.543429
60,primary,27,1,70,70,0.000170,0.000006,0.014391,0.005826,3156.38,867.23,51.16,67.23,1348.521654,1385.994249
60,primary,28,1,42,42,0.000110,0.000051,0.061178,0.024525,368.50,830.80,70.19,42.29,1427.985352,360.962451
60,primary,29,1,75,75,0.001778,0.000673,0.521824,0.209575,2071.50,188.62,51.53,46.78,2085.415410,1132.047112
60,primary,30,1,35,35,0.000716,0.000001,0.018472,0.007675,455.91,879.44,64.45,50.81,1385.941251,433.679537
60,primary,31,1,48,48,0.000228,0.000000,0.029469,0.011879,2681.95,516.28,62.82,54.19,1588.369495,1337.426893
60,primary,32,1,15,15,0.002393,0.000010,0.052920,0.022127,2478.10,463.32,53.87,66.34,1635.381801,1268.672052
60,primary,33,1,18,18,0.002540,0.000015,0.002424,0.001989,2563.11,389.72,76.08,55.02,1715.975573,1331.773271
60,primary,34,1,51,51,0.000120,0.000016,0.446079,0.178483,458.08,834.10,101.57,52.23,1415.821712,421.813394
60,primary,35,1,41,41,0.000476,0.000054,0.058199,0.023481,2446.15,350.12,57.86,39.00,1791.366811,1294.204215
60,primary,36,1,36,36,0.000674,0.000030,0.783530,0.313688,336.46,877.56,71.92,46.38,1392.330500,373.906620
60,primary,37,1,4,4,0.009882,0.016019,0.347385,0.146111,2197.11,302.37,42.18,42.26,1878.161612,1180.182905
60,primary,38,1,74,74,0.000213,0.000001,0.084540,0.033901,2610.66,561.93,81.48,67.67,1542.887003,1299.460357
60,primary,39,1,55,55,0.001198,0.000246,0.015343,0.006665,515.74,890.64,52.30,41.82,1383.528883,460.292702
60,primary,40,1,44,44,0.000122,0.000076,0.046423,0.018633,1774.71,220.62,71.70,44.66,2075.260929,943.908195
60,primary,41,1,39,39,0.006624,0.000707,0.098263,0.042096,1856.29,846.38,59.94,45.79,1386.295931,999.574675
60,primary,42,1,37,37,0.004130,0.000346,0.004928,0.003693,2110.32,339.80,40.81,50.16,1822.694481,1127.156453
60,primary,43,1,53,53,0.001250,0.001006,0.047852,0.019842,2107.57,287.22,36.51,49.37,1901.204546,1132.270405
60,primary,44,1,46,46,0.000476,0.000000,0.015371,0.006339,3073.96,798.27,67.94,39.78,1397.497447,1389.977186
60,primary,45,1,38,38,0.000871,0.000034,0.115270,0.046463,1695.11,188.84,73.94,45.16,2158.850293,884.335763
60,primary,46,1,85,85,0.001183,0.000003,0.146419,0.059041,1131.74,1535.68,89.76,78.08,1106.805133,830.006752
60,primary,47,1,47,47,0.042588,0.002127,0.666783,0.284174,359.34,1707.15,68.33,56.38,1060.365060,646.106010
60,primary,48,1,59,59,0.008332,0.000491,0.785534,0.317645,2438.77,1360.10,36.83,48.08,1174.075479,1139.863226
60,primary,49,1,43,43,0.000107,0.000053,0.032047,0.012872,2425.97,331.55,57.55,40.79,1814.875683,1289.976142
60,primary,50,1,67,67,0.001631,0.000028,0.137758,0.055761,830.80,1510.45,94.72,69.14,1112.388524,747.357755
60,primary,51,1,25,25,0.000822,0.002767,0.439196,0.176561,2118.15,393.47,40.88,45.55,1758.229808,1124.610643
60,primary,52,1,49,49,0.000947,0.005076,0.051052,0.021815,1674.22,182.97,57.45,40.17,2190.880048,860.368368
60,primary,53,1,30,30,0.000344,0.000017,0.196929,0.078912,2685.32,462.64,65.59,52.44,1637.513308,1355.913308
60,primary,54,1,6,6,0.127342,0.169919,0.952254,0.465822,0.93,1708.62,489.61,484.35,977.055714,677.805590
61,primary,0,1,5,5,0.007431,0.000041,0.179860,0.074925,2128.37,620.01,244.51,227.91,1406.039927,1126.357939
61,primary,1,1,27,27,0.028801,0.000743,0.146912,0.070434,1570.96,972.56,139.58,79.02,1305.258337,921.016667
61,primary,2,1,11,11,0.011061,0.000120,0.034933,0.018422,1456.84,899.35,136.44,73.98,1345.755667,875.268507
61,primary,3,1,21,21,0.009708,0.000854,0.179495,0.075852,1206.95,874.89,112.74,62.94,1368.924398,772.248809
61,primary,4,1,1,1,0.000120,0.000001,0.099659,0.039912,2830.02,803.21,157.85,84.07,1374.574834,1322.532638
61,primary,5,1,2,2,0.000042,0.000000,0.081932,0.032790,2849.39,675.68,79.49,83.91,1446.357096,1345.860753
61,primary,6,1,3,3,0.000370,0.000006,0.212380,0.085101,2773.30,658.43,70.27,92.34,1453.651292,1322.920376
61,primary,7,1,50,50,0.008249,0.000415,0.078984,0.034976,977.60,913.17,117.63,61.16,1350.707634,689.879300
61,primary,8,1,32,32,0.003831,0.000549,0.701039,0.282058,911.61,859.68,112.71,56.95,1386.423670,646.112825
61,primary,9,1,12,12,0.000116,0.000000,0.015374,0.006196,2536.75,614.69,92.80,66.14,1506.871190,1263.941883
61,primary,10,1,20,20,0.000091,0.000001,0.007008,0.002840,2464.33,547.05,94.59,62.39,1564.526301,1253.112372
61,primary,11,1,7,7,0.000038,0.000000,0.286317,0.114542,2936.39,699.29,79.26,81.66,1431.741174,1366.712840
61,primary,12,1,10,10,0.000414,0.000001,0.194070,0.077794,2482.75,587.02,104.53,62.27,1531.966953,1253.385198
61,primary,13,1,14,14,0.021503,0.003128,0.357521,0.152235,1268.74,940.27,107.32,72.39,1326.878888,806.620189
61,primary,14,1,23,23,0.000163,0.000001,0.021372,0.008614,2676.22,258.11,302.90,137.17,1754.618544,1443.902972
61,primary,15,1,33,33,0.000573,0.000012,0.957385,0.383186,2115.38,557.27,46.22,70.18,1565.255267,1104.638813
61,primary,16,1,19,19,0.001546,0.000915,0.149534,0.060615,590.53,888.81,77.98,45.41,1380.889440,501.890999
61,primary,17,1,45,45,0.000340,0.000015,0.086377,0.034690,2602.58,417.85,73.92,55.64,1682.911373,1338.343318
61,primary,18,1,29,29,0.000223,0.000020,0.335217,0.134180,2529.94,378.80,87.05,57.42,1727.404920,1322.831591
61,primary,19,1,58,58,0.000096,0.000003,0.336718,0.134726,894.12,1402.37,84.42,67.38,1144.344095,748.233013
61,primary,20,1,88,88,0.000041,0.000000,0.022061,0.008841,2605.18,591.23,118.52,124.66,1479.981944,1284.199886
61,primary,21,1,28,28,0.000479,0.000152,0.573827,0.229753,2477.01,362.01,85.82,55.46,1753.037881,1305.575486
61,primary,22,1,61,61,0.000036,0.000001,0.015002,0.006015,1179.27,1426.88,85.32,68.78,1139.331902,831.083566
61,primary,23,1,22,30,0.000606,0.000000,0.692772,0.277351,2652.77,450.82,95.64,59.66,1642.795587,1350.664050
61,primary,24,1,16,16,0.000267,0.000003,0.042876,0.017258,2714.41,648.13,44.32,84.73,1466.831118,1304.127305
61,primary,25,1,70,70,0.000187,0.000004,0.105521,0.042284,3156.35,867.23,51.20,66.99,1348.632423,1386.048475
61,primary,26,1,35,35,0.000576,0.000004,0.294931,0.118204,455.96,879.20,64.46,51.15,1385.875819,433.756781
61,primary,27,1,15,15,0.001538,0.000031,0.185774,0.074931,2478.08,461.76,54.03,68.05,1635.241382,1268.661437
61,primary,28,1,75,75,0.001079,0.000022,0.045747,0.018735,2071.40,188.84,52.06,46.92,2084.646043,1132.088517
61,primary,29,1,48,48,0.000206,0.000001,0.209030,0.083695,2681.87,516.29,62.93,54.20,1588.352183,1337.409667
61,primary,30,1,42,42,0.000119,0.000250,0.076232,0.030590,368.65,830.79,70.25,42.55,1427.804302,361.193152
61,primary,31,1,26,26,0.001574,0.000047,0.441062,0.177064,2109.83,439.81,50.72,110.08,1636.476057,1110.532710
61,primary,32,1,36,36,0.000393,0.000193,0.633205,0.253478,336.23,877.20,72.49,47.06,1392.114070,374.104100
61,primary,33,1,18,18,0.002060,0.000045,0.116670,0.047501,2563.53,389.93,75.60,54.90,1715.860006,1331.814487
61,primary,34,1,51,51,0.000103,0.000000,0.018907,0.007604,458.06,834.09,101.52,52.27,1415.808949,421.800402
61,primary,35,1,9,9,0.004867,0.011046,0.316737,0.130851,2223.46,400.19,45.43,55.61,1729.600327,1173.071314
61,primary,36,1,41,41,0.000223,0.000025,0.405018,0.162102,2446.04,350.19,57.64,38.89,1791.447395,1294.115827
61,primary,37,1,4,4,0.006002,0.020417,0.372397,0.155443,2195.91,298.18,41.89,41.28,1886.062133,1180.537743
61,primary,38,1,74,74,0.000260,0.000005,0.370568,0.148332,2610.77,561.99,81.16,67.59,1542.905976,1299.449012
61,primary,39,1,55,55,0.001152,0.000086,0.005105,0.002520,515.59,890.59,52.24,41.93,1383.495964,460.231385
61,primary,40,1,44,44,0.000092,0.000003,0.023445,0.009416,1774.61,220.48,71.79,44.78,2075.297253,943.870918
61,primary,41,1,37,37,0.005301,0.000045,0.071852,0.030870,2110.36,338.95,40.63,50.62,1823.219402,1127.182754
61,primary,42,1,53,53,0.001088,0.000455,0.039789,0.016442,2107.52,287.18,36.51,49.63,1900.857368,1132.207666
61,primary,43,1,46,46,0.000349,0.000001,0.106768,0.042847,3073.95,798.23,68.07,39.82,1397.495403,1389.991937
61,primary,44,1,38,38,0.001187,0.000249,0.222811,0.089649,1694.84,188.90,73.52,45.08,2158.982003,883.976062
61,primary,45,1,85,85,0.001009,0.000001,0.034467,0.014190,1131.94,1535.18,89.69,78.55,1106.814457,830.046353
61,primary,46,1,43,43,0.000472,0.000581,0.377520,0.151313,2426.17,331.64,58.00,41.01,1814.418467,1290.073753
61,primary,47,1,47,47,0.036166,0.000532,0.284802,0.128494,356.68,1707.32,70.62,57.12,1060.132389,645.868624
61,primary,48,1,67,67,0.001506,0.000026,0.108275,0.043918,830.15,1510.45,95.50,68.96,1112.432216,747.262419
61,primary,49,1,39,39,0.008130,0.000708,0.091730,0.040086,1871.41,847.73,59.76,45.24,1385.601961,1004.850845
61,primary,50,1,25,25,0.000927,0.000010,0.001568,0.001000,2117.88,393.14,41.10,45.94,1758.171579,1124.529896
61,primary,51,1,49,49,0.001518,0.007609,0.014960,0.008113,1674.41,183.14,60.37,40.93,2188.269189,861.827885
61,primary,52,1,59,59,0.009648,0.000368,0.016125,0.010383,2438.65,1363.30,44.71,45.34,1173.964744,1140.716230
61,primary,53,1,30,30,0.000285,0.000025,0.223107,0.089362,2685.90,462.76,64.97,52.41,1637.413647,1355.988847
62,primary,0,1,5,5,0.011513,0.000137,0.433815,0.178159,2138.42,613.03,233.18,226.72,1410.787897,1128.558452
62,primary,1,1,27,27,0.021883,0.000536,0.080763,0.041165,1587.67,972.61,141.24,81.21,1304.098164,926.929486
62,primary,2,1,11,11,0.014069,0.002271,0.360906,0.150444,1472.45,898.38,136.69,79.25,1343.286826,881.296888
62,primary,3,1,21,21,0.007751,0.000657,0.211731,0.087924,1218.00,876.71,111.04,60.88,1368.926619,776.200395
62,primary,4,1,1,1,0.000164,0.000016,0.486553,0.194690,2829.09,803.09,158.57,83.98,1374.686720,1322.412750
62,primary,5,1,2,2,0.000076,0.000004,0.051274,0.020541,2849.55,675.69,79.38,83.81,1446.410590,1345.916440
62,primary,6,1,32,32,0.004169,0.000168,0.210531,0.085914,914.52,858.23,111.40,59.40,1385.753110,647.372984
62,primary,7,1,3,2,0.000083,0.000028,0.478766,0.191545,2773.28,658.41,70.43,92.08,1453.820676,1323.004836
62,primary,8,1,50,50,0.008290,0.001420,0.335540,0.137816,982.45,914.54,119.67,59.85,1350.602685,692.248943
62,primary,9,1,14,14,0.019303,0.003741,0.712841,0.293606,1279.62,941.18,118.44,71.90,1326.516092,812.664367
62,primary,10,1,12,12,0.000102,0.000001,0.040153,0.016102,2536.75,614.80,92.62,66.00,1506.887872,1263.913789
62,primary,11,1,7,2,0.000080,0.000005,0.362650,0.145093,2936.53,699.44,79.15,81.43,1431.786107,1366.754718
62,primary,12,1,20,20,0.000074,0.000009,0.012905,0.005193,2464.36,547.08,94.60,62.36,1564.529320,1253.125648
62,primary,13,1,10,12,0.000362,0.000011,0.758785,0.303661,2482.71,587.29,104.46,62.16,1531.851546,1253.325819
62,primary,14,1,33,33,0.000501,0.000003,0.474780,0.190113,2115.44,557.31,46.16,70.23,1565.175030,1104.644313
62,primary,15,1,23,23,0.000137,0.000007,0.258895,0.103614,2677.06,258.12,301.90,137.11,1754.639971,1444.061237
62,primary,16,1,19,19,0.001205,0.000050,0.018493,0.007890,590.45,888.89,77.73,45.39,1380.852729,501.826158
62,primary,17,1,58,58,0.000080,0.000001,0.013267,0.005339,894.07,1402.35,84.31,67.36,1144.357451,748.195688
62,primary,18,1,45,45,0.000174,0.000008,0.044674,0.017940,2602.47,418.01,74.49,55.49,1682.887712,1338.406742
62,primary,19,1,29,29,0.000191,0.000019,0.137982,0.055273,2529.96,378.80,86.38,57.34,1727.511305,1322.723649
62,primary,20,1,61,61,0.000028,0.000001,0.030450,0.012191,1179.28,1426.74,85.24,68.87,1139.344722,831.070179
62,primary,21,1,16,88,0.000365,0.000012,0.303800,0.121668,2714.15,648.28,44.55,84.44,1466.928345,1304.113017
62,primary,22,1,88,88,0.000142,0.000000,0.034608,0.013900,2605.32,591.23,118.30,124.67,1479.973803,1284.208884
62,primary,23,1,22,30,0.000237,0.000013,0.730064,0.292123,2652.77,451.00,95.71,59.60,1642.682705,1350.638838
62,primary,24,1,28,28,0.000387,0.000007,0.080707,0.032439,2477.14,362.39,85.48,54.99,1753.146849,1305.585052
62,primary,25,1,70,70,0.000982,0.000012,0.586372,0.234944,3156.49,867.17,51.05,66.68,1348.801525,1386.152463
62,primary,26,1,42,42,0.000120,0.000027,0.080108,0.032096,368.58,830.75,70.27,42.57,1427.816681,361.153086
62,primary,27,1,36,36,0.000865,0.000163,0.148065,0.059605,335.60,878.37,73.63,45.68,1392.255122,373.963482
62,primary,28,1,35,35,0.000606,0.000023,0.163052,0.065468,455.98,879.29,64.31,51.02,1385.899293,433.710704
62,primary,29,1,75,75,0.001032,0.000429,0.772536,0.309513,2071.64,188.95,51.82,46.89,2084.479967,1132.150927
62,primary,30,1,26,26,0.001303,0.000013,0.132517,0.053531,2109.90,439.86,50.65,110.07,1636.434754,1110.544671
62,primary,31,1,15,15,0.004795,0.000444,0.051036,0.022421,2480.05,459.38,52.47,69.95,1635.625957,1269.252342
62,primary,32,1,48,48,0.000185,0.000001,0.085599,0.034314,2681.86,516.33,62.81,54.14,1588.376446,1337.392442
62,primary,33,1,9,9,0.007232,0.014435,0.399375,0.165529,2224.94,395.81,43.43,50.30,1740.903898,1174.983853
62,primary,34,1,18,18,0.003401,0.001371,0.190639,0.077890,2565.37,391.09,75.86,54.42,1714.980061,1332.422233
62,primary,35,1,51,51,0.000201,0.000027,0.152860,0.061230,457.92,834.22,101.14,52.14,1415.810244,421.641964
62,primary,36,1,41,41,0.000617,0.000199,0.270136,0.108341,2445.97,350.35,57.61,38.89,1791.246824,1294.026168
62,primary,37,1,55,55,0.000919,0.000062,0.067249,0.027280,516.16,890.47,51.45,42.02,1383.518768,460.296743
62,primary,38,1,44,44,0.000115,0.000300,0.097712,0.039191,1774.59,220.82,71.82,44.61,2074.958333,943.879928
62,primary,39,1,74,74,0.000398,0.000012,0.548114,0.219408,2610.92,562.06,81.19,67.60,1542.839236,1299.487535
62,primary,40,1,37,37,0.004384,0.000044,0.108352,0.045103,2110.33,338.98,40.45,50.46,1823.412239,1127.141989
62,primary,41,1,53,53,0.000882,0.000064,0.017594,0.007403,2107.48,287.18,36.58,49.59,1900.923358,1132.213098
62,primary,42,1,4,4,0.007384,0.010174,0.205536,0.087203,2198.71,291.20,37.60,43.11,1893.777362,1181.948756
62,primary,43,1,46,46,0.000197,0.000001,0.043710,0.017563,3074.13,798.27,67.77,39.74,1397.514716,1390.008933
62,primary,44,1,39,39,0.010798,0.000840,0.104953,0.046468,1883.70,847.59,61.41,44.75,1385.761127,1009.437924
62,primary,45,1,38,38,0.000899,0.000260,0.029521,0.012220,1695.45,188.83,72.79,45.16,2158.918954,884.156935
62,primary,46,1,47,47,0.031030,0.000020,0.015453,0.018598,352.18,1707.75,74.13,58.08,1059.775280,645.388922
62,primary,47,1,8,8,0.031826,0.088633,0.848712,0.369942,117.86,856.04,53.97,37.75,1418.820385,236.304935
62,primary,48,1,85,85,0.001348,0.000001,0.022717,0.009626,1132.16,1535.25,89.43,78.48,1106.816404,830.068874
62,primary,49,1,67,67,0.001630,0.000004,0.032913,0.013818,830.46,1510.46,94.99,68.92,1112.442900,747.273063
62,primary,50,1,43,43,0.000364,0.000079,0.244156,0.097824,2426.25,331.49,58.08,41.11,1814.467572,1290.145664
62,primary,51,1,25,25,0.001515,0.000147,0.047457,0.019618,2117.65,393.19,41.02,45.76,1758.348706,1124.413246
62,primary,52,1,49,49,0.000762,0.014910,0.121620,0.051935,1674.69,183.30,58.92,40.65,2188.663548,861.460489
62,primary,53,1,63,7,0.080981,0.707226,0.839457,0.509620,2995.88,693.85,50.38,38.68,1460.084303,1393.285630
62,primary,54,1,30,30,0.000256,0.000034,0.130775,0.052419,2685.28,462.55,65.58,52.60,1637.449136,1355.873641
63,primary,0,1,5,5,0.008543,0.000105,0.347330,0.142370,2149.64,604.89,220.53,229.95,1413.617528,1130.652277
63,primary,1,1,11,11,0.017121,0.000739,0.149357,0.066739,1486.74,903.15,138.88,75.26,1342.714969,886.840418
63,primary,2,1,27,27,0.014612,0.001757,0.371370,0.154745,1602.65,975.14,141.16,83.96,1301.528833,932.098625
63,primary,3,1,21,21,0.005706,0.000451,0.151098,0.062812,1228.61,878.76,112.90,58.75,1368.806022,780.698387
63,primary,4,1,1,1,0.000103,0.000035,0.155989,0.062444,2829.95,803.15,157.93,84.25,1374.519143,1322.500908
63,primary,5,1,2,3,0.000039,0.000005,0.284327,0.113747,2849.37,675.65,79.57,83.95,1446.354693,1345.867453
63,primary,6,1,3,3,0.000086,0.000002,0.009408,0.003798,2773.41,658.38,70.25,91.98,1453.902051,1323.048886
63,primary,7,1,32,32,0.004315,0.000152,0.214077,0.087387,915.93,857.78,112.68,60.00,1385.621595,648.295651
63,primary,8,1,50,50,0.009371,0.004012,0.849227,0.344242,985.86,914.23,120.27,59.08,1351.174347,693.479380
63,primary,9,1,14,14,0.024192,0.000016,0.002159,0.010543,1291.88,942.37,118.78,71.25,1326.138717,817.243748
63,primary,10,1,12,12,0.000100,0.000004,0.020871,0.008389,2536.68,614.82,92.76,66.07,1506.827768,1263.897003
63,primary,11,1,20,20,0.000061,0.000017,0.278877,0.111578,2464.34,547.09,94.55,62.45,1564.450219,1253.085081
63,primary,12,1,7,7,0.000049,0.000001,0.028471,0.011408,2936.31,699.31,79.46,81.57,1431.774633,1366.732274
63,primary,13,1,10,12,0.002348,0.003699,0.795736,0.319973,2480.52,588.06,103.56,63.41,1530.392005,1251.963874
63,primary,14,1,33,33,0.000443,0.000011,0.830552,0.332400,2115.39,557.08,46.37,70.47,1565.171696,1104.666353
63,primary,15,1,23,23,0.000269,0.000010,0.203349,0.081449,2678.34,257.86,300.54,137.37,1754.597553,1444.307195
63,primary,16,1,19,19,0.001711,0.000057,0.046692,0.019373,590.34,888.74,77.65,45.55,1380.849191,501.758336
63,primary,17,1,45,45,0.000319,0.000001,0.079935,0.032102,2602.56,417.87,74.36,55.65,1682.866904,1338.414038
63,primary,18,1,29,29,0.000167,0.000096,0.168117,0.067333,2529.96,378.86,86.72,57.47,1727.292147,1322.736444
63,primary,19,1,58,58,0.000077,0.000001,0.160902,0.064392,894.08,1402.34,84.30,67.24,1144.396201,748.178557
63,primary,20,1,88,88,0.000075,0.000000,0.143931,0.057602,2605.25,591.18,118.38,124.71,1479.976732,1284.198976
63,primary,21,1,61,61,0.000029,0.000002,0.131925,0.052782,1179.19,1426.77,85.29,68.98,1139.303344,831.066639
63,primary,22,1,28,28,0.000326,0.000004,0.004498,0.001930,2477.15,362.42,85.13,54.84,1753.300717,1305.552117
63,primary,23,1,16,16,0.000251,0.000004,0.090159,0.036165,2714.17,648.27,44.52,84.58,1466.844893,1304.084671
63,primary,24,1,22,30,0.000525,0.000010,0.747464,0.299198,2652.74,450.83,95.80,59.72,1642.729766,1350.660634
63,primary,25,1,36,36,0.001467,0.000016,0.037575,0.015620,335.62,878.69,73.32,45.34,1392.275900,373.882103
63,primary,26,1,42,42,0.000121,0.000060,0.086985,0.034854,368.42,830.71,70.31,42.54,1427.868238,361.043711
63,primary,27,1,75,75,0.000888,0.001159,0.885198,0.354666,2071.48,188.89,51.94,46.78,2084.834853,1132.119669
63,primary,28,1,70,70,0.000772,0.000018,0.528098,0.211551,3156.29,867.14,51.22,66.72,1348.801965,1386.121366
63,primary,29,1,35,35,0.000535,0.000037,0.272700,0.109301,455.91,879.49,64.01,50.77,1385.936919,433.582534
63,primary,30,1,15,15,0.004530,0.000832,0.456703,0.184660,2477.93,458.85,54.30,71.00,1635.201146,1268.642119
63,primary,31,1,48,48,0.000128,0.000005,0.352750,0.141152,2681.86,516.26,62.84,54.26,1588.326676,1337.380104
63,primary,32,1,26,26,0.001036,0.000004,0.369479,0.148207,2109.87,439.82,50.99,110.10,1636.443628,1110.606024
63,primary,33,1,18,18,0.001541,0.002304,0.301068,0.121504,2563.65,390.09,75.84,54.90,1715.664626,1331.864291
63,primary,34,1,51,51,0.000525,0.000002,0.039494,0.016008,458.00,834.15,100.82,52.19,1415.829286,421.589974
63,primary,35,1,9,9,0.013531,0.003627,0.097627,0.045189,2221.60,374.97,45.79,64.57,1748.885849,1175.136906
63,primary,36,1,41,41,0.000487,0.000005,0.007663,0.003261,2445.89,350.30,57.38,38.95,1791.254916,1293.938683
63,primary,37,1,55,55,0.000743,0.000073,0.620923,0.248681,516.63,890.46,51.06,42.10,1383.465278,460.460033
63,primary,38,1,37,37,0.003392,0.000025,0.446320,0.179890,2110.38,338.60,40.70,50.69,1823.598393,1127.250083
63,primary,39,1,4,4,0.007307,0.031330,0.513160,0.214453,2196.62,285.16,38.54,40.95,1906.617428,1182.817671
63,primary,40,1,74,74,0.000319,0.000010,0.384261,0.153834,2610.81,562.08,81.46,67.44,1542.944747,1299.529617
63,primary,41,1,44,44,0.000079,0.000126,0.251047,0.100476,1774.59,220.66,71.98,44.67,2075.127681,943.925858
63,primary,42,1,53,53,0.000771,0.000014,0.008950,0.003891,2107.52,287.06,36.59,49.86,1900.699860,1132.214175
63,primary,43,1,38,38,0.001357,0.000075,0.012000,0.005358,1695.12,188.73,73.14,45.34,2158.758005,884.058785
63,primary,44,1,8,8,0.032142,0.019359,0.036688,0.031403,117.87,854.27,55.21,39.69,1418.679064,236.766913
63,primary,45,1,46,46,0.000438,0.000005,0.120495,0.048374,3073.94,798.36,67.92,39.67,1397.507002,1389.973496
63,primary,46,1,39,39,0.008260,0.005082,0.540296,0.220439,1898.68,841.63,62.19,47.76,1387.222239,1014.818610
63,primary,47,1,67,67,0.001362,0.000019,0.229536,0.092363,831.18,1510.52,94.24,68.44,1112.560767,747.310337
63,primary,48,1,85,85,0.001036,0.000001,0.263537,0.105830,1131.51,1535.41,90.72,78.37,1106.803681,830.072659
63,primary,49,1,43,43,0.000301,0.000214,0.231227,0.092654,2426.52,331.64,58.22,41.24,1814.068232,1290.217850
63,primary,50,1,25,25,0.001216,0.000435,0.106355,0.043115,2117.58,392.52,41.44,46.84,1757.832918,1124.430555
63,primary,51,1,47,47,0.024974,0.002983,0.814983,0.336579,345.49,1706.52,72.71,58.80,1059.780873,643.329911
63,primary,52,1,49,49,0.001367,0.001545,0.489116,0.196502,1674.48,182.94,62.01,41.02,2188.320261,862.480560
63,primary,53,1,52,52,0.000163,0.000002,0.471770,0.188773,2841.53,215.65,100.78,47.04,1922.574183,1539.895416
63,primary,54,1,30,30,0.000209,0.000016,0.104178,0.041758,2685.61,462.60,65.35,52.58,1637.416427,1355.948268
64,primary,0,1,5,5,0.009282,0.000061,0.250831,0.104057,2158.69,598.24,208.93,229.08,1418.083256,1132.453571
64,primary,1,1,27,27,0.010298,0.000097,0.032546,0.017157,1618.59,978.36,139.46,84.56,1299.664586,937.198119
64,primary,2,1,11,11,0.017907,0.004245,0.636510,0.262616,1510.84,906.63,132.90,76.13,1340.199498,894.668689
64,primary,3,1,21,21,0.006033,0.001339,0.371768,0.151388,1235.98,877.19,114.31,62.33,1367.520075,784.189900
64,primary,4,1,1,1,0.000092,0.000000,0.026618,0.010684,2829.91,803.22,157.90,84.25,1374.484210,1322.471336
64,primary,5,1,2,2,0.000030,0.000001,0.113898,0.045571,2849.37,675.67,79.57,83.86,1446.392896,1345.880056
64,primary,6,1,3,3,0.000106,0.000002,0.060185,0.024117,2773.37,658.41,70.25,91.94,1453.910513,1323.038797
64,primary,7,1,50,50,0.011817,0.000277,0.171328,0.073313,987.68,913.18,124.97,61.23,1350.495968,695.411412
64,primary,8,1,32,32,0.003235,0.000598,0.891482,0.358007,919.69,858.84,112.96,58.51,1385.826255,649.840371
64,primary,9,1,12,88,0.000083,0.000002,0.310371,0.124182,2536.71,614.81,92.75,66.05,1506.848107,1263.911158
64,primary,10,1,20,20,0.000047,0.000005,0.071952,0.028800,2464.39,547.11,94.54,62.36,1564.498437,1253.115704
64,primary,11,1,7,7,0.000025,0.000000,0.053650,0.021470,2936.42,699.36,79.31,81.52,1431.779086,1366.745604
64,primary,12,1,10,88,0.001894,0.000704,0.746718,0.299585,2480.49,588.09,103.56,63.34,1530.425265,1251.960634
64,primary,13,1,14,14,0.022442,0.000162,0.080433,0.041182,1306.01,943.90,117.84,69.36,1326.201977,822.134991
64,primary,14,1,19,19,0.001219,0.000072,0.402781,0.161614,590.48,888.60,77.64,45.61,1380.903606,501.783704
64,primary,15,1,33,33,0.001656,0.000005,0.671462,0.269248,2115.49,556.92,46.20,70.62,1565.182080,1104.673613
64,primary,16,1,23,23,0.000114,0.000013,0.198748,0.079547,2677.75,257.90,301.23,137.39,1754.551972,1444.180561
64,primary,17,1,45,45,0.000369,0.000031,0.162484,0.065147,2602.64,417.84,74.99,55.64,1682.874419,1338.579943
64,primary,18,1,29,29,0.000136,0.000016,0.028272,0.011366,2529.79,378.83,87.07,57.45,1727.347455,1322.753491
64,primary,19,1,58,58,0.000079,0.000001,0.123449,0.049411,894.06,1402.40,84.36,67.17,1144.397954,748.179436
64,primary,20,1,28,28,0.000758,0.000072,0.542110,0.217162,2477.24,362.62,84.86,54.34,1753.656438,1305.624404
64,primary,21,1,22,22,0.000413,0.000001,0.142109,0.057009,2652.68,450.80,95.85,59.73,1642.750140,1350.654978
64,primary,22,1,16,16,0.000204,0.000003,0.159084,0.063716,2714.12,648.29,44.60,84.49,1466.885654,1304.095752
64,primary,23,1,61,61,0.000029,0.000000,0.042727,0.017102,1179.13,1426.79,85.30,68.97,1139.301718,831.052407
64,primary,24,1,88,88,0.000065,0.000000,0.027871,0.011174,2605.26,591.23,118.35,124.63,1479.998770,1284.204078
64,primary,25,1,36,36,0.000862,0.000009,0.071592,0.028984,335.64,878.69,73.37,45.35,1392.265652,373.913826
64,primary,26,1,9,9,0.010732,0.000715,0.030980,0.016828,2221.02,368.83,45.59,63.77,1757.339586,1176.062383
64,primary,27,1,42,42,0.000250,0.000009,0.062243,0.024999,368.07,830.66,70.62,42.66,1427.823689,360.980588
64,primary,28,1,35,35,0.000434,0.000005,0.030216,0.012261,455.87,879.44,64.06,50.86,1385.914840,433.592095
64,primary,29,1,70,70,0.000616,0.000005,0.396121,0.158696,3156.52,867.28,50.99,66.57,1348.803963,1386.152446
64,primary,30,1,75,75,0.001113,0.000193,0.227832,0.091617,2071.60,188.94,51.78,46.62,2085.055833,1132.161625
64,primary,31,1,39,39,0.007574,0.005847,0.553286,0.225513,1909.34,841.60,63.47,49.02,1386.338951,1018.743137
64,primary,32,1,48,48,0.000090,0.000008,0.210854,0.084379,2681.90,516.29,62.83,54.18,1588.374663,1337.411261
