frame,stage,det_index,matched,selected_track_id,best_track_id,appearance_cost,position_cost,path_cost,final_cost,x1,y1,w,h
131,primary,15,1,15,15,0.000215,0.000041,0.114394,0.000145,2479.41,461.65,52.04,67.69
131,primary,16,1,23,23,0.003563,0.000067,0.186028,0.002165,2720.94,259.12,257.11,135.97
131,primary,17,1,45,45,0.000653,0.000009,0.031105,0.000395,2602.05,417.24,73.32,55.63
131,primary,18,1,17,17,0.000394,0.000076,0.794195,0.000267,2530.31,379.37,87.02,56.87
131,primary,19,1,26,26,0.000465,0.000419,0.122856,0.000447,2109.29,439.98,51.44,110.08
131,primary,20,1,28,28,0.000286,0.000001,0.255411,0.000172,2477.51,362.10,85.65,54.95
131,primary,21,1,16,16,0.000045,0.000002,0.169688,0.000028,2714.27,648.90,44.45,83.53
131,primary,22,1,73,73,0.000482,0.001011,0.252655,0.000694,2072.36,189.54,51.39,46.07
131,primary,23,1,13,13,0.000267,0.000000,0.014030,0.000160,2606.02,592.46,116.96,123.84
131,primary,24,1,48,48,0.000189,0.000001,0.317387,0.000114,2682.02,516.54,62.74,53.89
131,primary,25,1,58,58,0.000063,0.000000,0.026123,0.000038,893.75,1402.00,85.96,67.86
131,primary,26,1,22,22,0.000198,0.000011,0.003434,0.000123,2654.71,451.77,93.41,57.81
131,primary,27,1,36,36,0.015433,0.000842,0.302911,0.009597,526.28,885.10,106.90,50.58
131,primary,28,1,34,34,0.001020,0.001233,0.946417,0.001105,2558.83,388.19,76.42,54.98
131,primary,29,1,75,75,0.000229,0.000011,0.673073,0.000141,3156.75,867.04,50.82,67.71
131,primary,30,1,41,41,0.000104,0.000011,0.137095,0.000067,2446.11,349.83,57.01,38.28
131,primary,31,1,61,61,0.000061,0.000001,0.090704,0.000037,1178.94,1426.77,85.90,68.76
131,primary,32,1,40,40,0.000328,0.000010,0.189421,0.000201,2107.44,287.15,37.42,49.15
131,primary,33,1,67,67,0.006615,0.001656,0.999021,0.004632,1986.86,466.43,35.44,69.23
131,primary,34,1,9,9,0.005322,0.075320,0.595177,0.033321,1988.22,78.60,47.30,33.11
131,primary,35,1,30,30,0.001817,0.000285,0.008903,0.001204,2681.48,464.60,69.76,54.28
131,primary,36,1,44,44,0.000039,0.000011,0.442857,0.000028,1774.72,220.40,72.07,45.25
131,primary,37,1,31,31,0.001104,0.000047,0.265262,0.000681,2612.24,563.44,76.30,63.40
131,primary,38,1,84,84,0.001250,0.000005,0.006139,0.000752,2571.52,402.29,73.73,52.02
131,primary,39,1,46,46,0.000050,0.000004,0.035343,0.000032,3073.24,798.58,68.33,39.53
131,primary,40,1,38,38,0.001260,0.000574,0.255120,0.000986,1694.86,188.44,71.68,45.31
131,primary,41,1,80,80,0.001275,0.000024,0.841418,0.000775,2110.07,340.51,40.94,49.90
131,primary,42,1,42,42,0.010464,0.021640,0.890858,0.014934,519.85,837.90,81.58,43.26
131,primary,43,1,43,43,0.000248,0.000319,0.189346,0.000276,2426.04,331.84,56.76,39.98
131,primary,44,1,6,6,0.003062,0.000105,0.041572,0.001879,2447.47,1180.64,35.45,90.66
131,primary,45,1,29,29,0.003662,0.127937,0.429723,0.053372,1675.92,183.73,66.21,42.53
131,primary,46,1,60,60,0.000025,0.000022,0.393990,0.000023,2995.90,694.08,50.47,39.10
131,primary,47,1,35,35,0.046327,0.015336,0.803692,0.033931,799.11,850.39,60.34,58.21
131,primary,48,1,91,91,0.014112,0.000028,0.289404,0.008479,2673.19,260.70,157.67,114.55
131,primary,49,1,59,59,0.000723,0.000013,0.214629,0.000439,1130.63,1535.43,91.57,79.30
131,primary,50,1,52,52,0.000078,0.000006,0.176896,0.000049,2841.26,215.91,100.62,46.59
131,primary,51,1,24,24,0.050402,0.011306,0.124439,0.034764,438.13,810.36,164.31,67.31
131,primary,52,1,53,53,0.001363,0.000088,0.058011,0.000853,2117.38,396.41,41.66,44.97
131,primary,53,1,37,37,0.050733,0.008177,0.079590,0.033711,1080.47,908.45,119.81,66.01
132,primary,0,1,32,32,0.003841,0.000183,0.999806,0.002378,2009.44,968.54,143.08,78.03
132,primary,1,1,77,77,0.008857,0.000122,0.129525,0.005363,1617.00,975.24,143.73,84.78
132,primary,2,1,1,1,0.000119,0.000026,0.043930,0.000082,2830.20,803.34,157.38,84.07
132,primary,3,1,47,47,0.012836,0.004463,0.721662,0.009487,1419.56,899.95,147.75,68.47
132,primary,4,1,2,2,0.000139,0.000001,0.093680,0.000084,2849.01,675.71,80.04,84.04
132,primary,5,1,3,3,0.000086,0.000000,0.158697,0.000052,2773.14,658.47,70.56,91.91
132,primary,6,1,50,50,0.029416,0.023558,0.993678,0.027073,2138.05,1074.67,168.91,89.64
132,primary,7,1,7,7,0.000093,0.000000,0.161284,0.000056,2936.77,699.01,78.92,81.78
132,primary,8,1,12,12,0.000017,0.000000,0.076075,0.000010,2536.92,614.52,92.33,66.23
132,primary,9,1,20,20,0.000094,0.000002,0.108397,0.000057,2463.71,547.69,95.32,63.26
132,primary,10,1,10,10,0.000345,0.000001,0.133219,0.000208,2482.85,586.33,104.27,62.57
132,primary,11,1,19,19,0.013208,0.000973,0.160312,0.008314,1077.76,862.67,119.36,66.90
132,primary,12,1,33,33,0.000065,0.000000,0.154811,0.000039,2115.90,556.78,45.57,69.72
132,primary,13,1,5,5,0.006853,0.000296,0.790417,0.004230,2196.15,232.01,56.76,118.32
132,primary,14,1,15,15,0.000075,0.000089,0.603319,0.000080,2479.22,461.28,53.33,67.94
132,primary,15,1,45,45,0.001334,0.000029,0.163603,0.000812,2602.24,417.49,73.28,55.56
132,primary,16,1,23,23,0.003552,0.000252,0.745639,0.002232,2722.19,259.21,255.89,135.81
132,primary,17,1,17,17,0.000316,0.000008,0.229483,0.000193,2530.31,379.31,86.94,56.84
132,primary,18,1,26,26,0.000677,0.000320,0.153677,0.000534,2109.60,439.80,52.13,111.04
132,primary,19,1,28,28,0.000235,0.000011,0.134761,0.000146,2477.48,362.12,85.61,55.02
132,primary,20,1,16,16,0.000036,0.000013,0.201064,0.000027,2714.24,648.83,44.48,83.71
132,primary,21,1,73,73,0.000905,0.000073,0.259475,0.000572,2071.82,189.26,52.09,46.33
132,primary,22,1,13,13,0.000079,0.000001,0.080679,0.000048,2606.26,592.48,116.93,123.81
132,primary,23,1,58,58,0.000083,0.000000,0.030551,0.000050,893.77,1402.02,85.84,67.88
132,primary,24,1,48,48,0.000139,0.000000,0.061535,0.000084,2681.94,516.54,62.83,53.85
132,primary,25,1,22,22,0.000164,0.000087,0.216308,0.000133,2654.60,451.80,93.88,58.07
132,primary,26,1,61,61,0.000133,0.000000,0.029037,0.000080,1179.13,1426.73,85.68,68.86
132,primary,27,1,34,34,0.001030,0.000311,0.225935,0.000743,2559.94,388.81,76.61,54.71
132,primary,28,1,41,41,0.001093,0.000041,0.858253,0.000672,2446.10,349.77,56.89,38.22
132,primary,29,1,63,63,0.023235,0.005983,0.863507,0.016334,1103.80,923.40,124.28,71.31
132,primary,30,1,75,75,0.000185,0.000039,0.105847,0.000127,3156.86,867.14,50.71,67.27
132,primary,31,1,67,67,0.004917,0.002714,0.999738,0.004036,1983.29,481.41,38.23,62.78
132,primary,32,1,40,40,0.000291,0.000048,0.201055,0.000194,2107.43,287.05,37.40,49.13
132,primary,33,1,44,44,0.000039,0.000453,0.864193,0.000204,1774.72,220.53,72.06,44.94
132,primary,34,1,31,31,0.000795,0.000484,0.772332,0.000670,2611.92,562.86,77.99,64.67
132,primary,35,1,36,36,0.010258,0.035456,0.078722,0.020337,544.42,887.82,108.89,48.75
132,primary,36,1,84,84,0.001114,0.000002,0.026715,0.000669,2571.72,402.59,73.42,51.90
132,primary,37,1,46,46,0.001398,0.000007,0.247410,0.000842,3073.39,798.58,68.06,39.41
132,primary,38,1,9,9,0.008272,0.055258,0.708525,0.027066,1980.18,73.73,45.76,34.42
132,primary,39,1,80,80,0.000733,0.000424,0.895503,0.000610,2110.22,339.86,41.09,50.33
132,primary,40,1,35,35,0.038943,0.027072,0.259683,0.034195,791.32,847.88,76.71,63.15
132,primary,41,1,38,38,0.000318,0.001903,0.490385,0.000952,1696.97,188.79,69.31,44.84
132,primary,42,1,42,42,0.011493,0.081661,0.936824,0.039560,530.05,838.44,81.60,49.85
132,primary,43,1,43,43,0.000198,0.000089,0.013800,0.000155,2426.12,331.79,56.83,40.02
132,primary,44,1,6,6,0.002658,0.000002,0.008366,0.001596,2447.42,1180.40,35.67,90.91
132,primary,45,1,59,59,0.000583,0.000004,0.017431,0.000352,1130.59,1536.21,91.39,78.40
132,primary,46,1,60,60,0.000709,0.000007,0.105848,0.000428,2995.92,693.92,50.50,39.23
132,primary,47,1,30,30,0.003629,0.027147,0.854725,0.013036,2686.38,463.00,64.31,51.56
132,primary,48,1,91,91,0.011843,0.000045,0.797710,0.007124,2673.16,260.75,157.26,114.07
132,primary,49,1,39,39,0.035049,0.179324,0.990101,0.092759,1675.03,183.52,56.63,40.39
132,primary,50,1,62,62,0.000589,0.000001,0.300140,0.000353,831.82,1510.58,93.46,68.71
132,primary,51,1,52,52,0.000078,0.000000,0.039059,0.000047,2841.21,215.90,100.78,46.62
132,primary,52,1,53,53,0.001057,0.000058,0.056608,0.000657,2117.32,395.90,41.78,45.48
132,primary,53,1,18,18,0.011074,0.001605,0.000982,0.007286,45.52,1679.31,53.13,42.42
133,primary,0,1,32,32,0.005027,0.000450,0.999663,0.003196,2037.34,972.85,146.04,79.50
133,primary,1,1,47,47,0.012490,0.000289,0.065334,0.007609,1435.54,899.20,152.73,71.25
133,primary,2,1,77,77,0.008427,0.000119,0.567083,0.005104,1634.31,978.17,147.85,85.19
133,primary,3,1,1,1,0.000085,0.000026,0.126681,0.000062,2829.08,803.22,158.33,84.12
133,primary,4,1,2,2,0.000108,0.000000,0.002232,0.000065,2848.99,675.69,80.07,84.03
133,primary,5,1,3,3,0.000076,0.000000,0.028979,0.000046,2773.06,658.45,70.68,91.94
133,primary,6,1,7,7,0.000220,0.000002,0.272663,0.000133,2936.53,698.98,79.21,81.81
133,primary,7,1,12,12,0.000013,0.000000,0.268913,0.000008,2536.89,614.51,92.39,66.23
133,primary,8,1,50,50,0.042151,0.004016,0.994744,0.026897,2161.39,1079.06,165.15,94.29
133,primary,9,1,20,20,0.000084,0.000006,0.183074,0.000053,2463.65,547.69,95.42,63.20
133,primary,10,1,10,10,0.000280,0.000004,0.167094,0.000169,2482.86,586.33,104.31,62.64
133,primary,11,1,33,33,0.000055,0.000001,0.455455,0.000033,2115.92,556.57,45.59,69.94
133,primary,12,1,15,15,0.000065,0.000000,0.001141,0.000039,2479.22,461.27,53.36,67.95
133,primary,13,1,45,45,0.001072,0.000003,0.276405,0.000645,2602.06,417.55,73.88,55.57
133,primary,14,1,26,26,0.000583,0.000004,0.042779,0.000351,2109.72,439.82,51.97,111.05
133,primary,15,1,23,23,0.002776,0.000271,0.453349,0.001774,2721.44,259.30,256.67,135.73
133,primary,16,1,17,17,0.000268,0.000046,0.117587,0.000179,2530.36,379.30,87.15,56.96
133,primary,17,1,28,28,0.000193,0.000029,0.579475,0.000128,2477.48,362.01,85.62,55.06
133,primary,18,1,5,5,0.005838,0.000213,0.265984,0.003588,2195.99,228.31,56.77,116.40
133,primary,19,1,16,16,0.000029,0.000001,0.229102,0.000018,2714.16,648.85,44.59,83.60
133,primary,20,1,19,19,0.010145,0.002511,0.728473,0.007091,1092.08,866.80,120.38,62.08
133,primary,21,1,13,13,0.000066,0.000000,0.015266,0.000040,2606.24,592.39,117.10,123.91
133,primary,22,1,73,73,0.000654,0.000420,0.229660,0.000560,2071.51,189.09,52.47,46.81
133,primary,23,1,58,58,0.000073,0.000001,0.268255,0.000044,893.75,1402.01,85.78,67.84
133,primary,24,1,48,48,0.000159,0.000002,0.332908,0.000096,2682.00,516.53,62.80,53.79
133,primary,25,1,22,22,0.000730,0.000034,0.436530,0.000452,2654.34,451.94,94.42,58.22
133,primary,26,1,34,34,0.000835,0.000330,0.160282,0.000633,2559.48,388.53,76.99,54.90
133,primary,27,1,61,61,0.000120,0.000001,0.289138,0.000073,1179.16,1426.73,85.62,68.83
133,primary,28,1,41,41,0.000796,0.000001,0.709074,0.000478,2446.10,349.70,56.92,38.23
133,primary,29,1,67,67,0.004245,0.007955,0.968119,0.005729,1982.16,489.08,38.24,59.86
133,primary,30,1,75,75,0.000147,0.000008,0.078779,0.000091,3156.87,867.10,50.70,67.40
133,primary,31,1,40,40,0.000302,0.000030,0.000243,0.000194,2107.42,287.13,37.44,49.06
133,primary,32,1,35,35,0.028132,0.003814,0.069691,0.018405,787.21,850.45,90.78,56.78
133,primary,33,1,36,36,0.013029,0.000798,0.711309,0.008137,560.41,885.44,100.11,52.52
133,primary,34,1,63,63,0.022611,0.003009,0.070885,0.014770,1119.49,928.85,125.63,66.35
133,primary,35,1,44,44,0.000039,0.000137,0.021510,0.000079,1774.65,220.44,72.28,45.11
133,primary,36,1,42,42,0.014735,0.000907,0.089288,0.009204,541.93,841.01,75.57,49.37
133,primary,37,1,31,31,0.000773,0.000043,0.044084,0.000481,2611.58,562.82,78.67,65.11
133,primary,38,1,80,80,0.000612,0.000087,0.386689,0.000402,2110.18,339.53,41.18,50.53
133,primary,39,1,46,46,0.000053,0.000019,0.515155,0.000039,3073.40,798.56,68.21,39.53
133,primary,40,1,38,38,0.000230,0.000020,0.051179,0.000146,1696.58,188.84,70.35,44.83
133,primary,41,1,43,43,0.000164,0.000006,0.086064,0.000101,2426.11,331.76,56.61,39.97
133,primary,42,1,9,9,0.011875,0.006753,0.779142,0.009826,1971.20,72.85,45.88,32.50
133,primary,43,1,6,6,0.001936,0.000009,0.193577,0.001165,2447.56,1180.40,35.49,90.54
133,primary,44,1,59,59,0.000742,0.000000,0.003662,0.000445,1130.11,1535.94,92.21,78.67
133,primary,45,1,60,60,0.000038,0.000000,0.031833,0.000023,2995.93,694.08,50.51,39.10
133,primary,46,1,91,91,0.009695,0.000047,0.347482,0.005836,2673.15,260.80,157.23,114.08
133,primary,47,1,29,29,0.000989,0.182253,0.701094,0.073495,1675.17,183.57,57.39,40.47
133,primary,48,1,62,62,0.000576,0.000008,0.747684,0.000349,831.54,1510.56,94.03,68.43
133,primary,49,1,52,52,0.000234,0.000005,0.520883,0.000143,2841.21,215.83,100.67,46.70
133,primary,50,1,53,53,0.003004,0.002971,0.585614,0.002991,2117.29,395.98,41.84,46.34
134,primary,0,1,32,32,0.003057,0.000246,0.903552,0.001933,2070.81,977.82,144.77,79.15
134,primary,1,1,47,47,0.015266,0.000210,0.064327,0.009244,1454.43,898.15,154.17,75.77
134,primary,2,1,1,1,0.000099,0.000001,0.003624,0.000060,2829.05,803.19,158.45,84.16
134,primary,3,1,2,2,0.000118,0.000001,0.188682,0.000071,2849.02,675.73,80.16,84.06
134,primary,4,1,3,3,0.000101,0.000001,0.173746,0.000061,2773.25,658.45,70.40,91.86
134,primary,5,1,7,7,0.000072,0.000002,0.118939,0.000044,2936.68,699.19,79.10,81.54
134,primary,6,1,12,12,0.000138,0.000002,0.790306,0.000084,2536.89,614.52,92.23,66.25
134,primary,7,1,20,20,0.000050,0.000001,0.331283,0.000030,2463.65,547.72,95.29,63.16
134,primary,8,1,10,10,0.000280,0.000012,0.226118,0.000173,2482.93,586.38,104.12,62.45
134,primary,9,1,77,77,0.010475,0.025879,0.988426,0.016637,1653.69,981.37,130.66,72.14
134,primary,10,1,50,50,0.027233,0.000997,0.376295,0.016739,2181.73,1085.85,167.91,94.17
134,primary,11,1,33,33,0.000066,0.000004,0.434440,0.000041,2115.84,556.67,45.67,69.89
134,primary,12,1,45,45,0.000976,0.000007,0.465348,0.000588,2601.96,417.42,74.16,55.71
134,primary,13,1,15,15,0.000056,0.000005,0.001508,0.000035,2479.15,461.21,53.37,68.05
134,primary,14,1,23,23,0.001022,0.001035,0.923990,0.001027,2712.96,259.08,265.03,136.09
134,primary,15,1,36,36,0.017737,0.019483,0.449068,0.018436,573.73,886.72,88.06,49.93
134,primary,16,1,17,17,0.000244,0.000002,0.087247,0.000147,2530.35,379.34,87.12,56.93
134,primary,17,1,5,5,0.004967,0.001767,0.887769,0.003687,2195.80,224.71,56.31,116.52
134,primary,18,1,26,26,0.000774,0.000012,0.197535,0.000469,2109.61,439.79,52.10,111.37
134,primary,19,1,28,28,0.000561,0.000028,0.235294,0.000348,2477.51,362.36,85.39,54.59
134,primary,20,1,16,16,0.000025,0.000026,0.571219,0.000025,2714.19,648.84,44.54,83.90
134,primary,21,1,73,73,0.000788,0.000326,0.445576,0.000603,2071.68,189.19,52.36,46.67
134,primary,22,1,35,35,0.026931,0.021722,0.151801,0.024848,789.73,847.53,101.14,61.60
134,primary,23,1,13,13,0.000122,0.000000,0.647013,0.000074,2606.28,592.42,117.16,123.94
134,primary,24,1,22,22,0.000468,0.000070,0.762362,0.000309,2653.86,451.84,94.85,58.28
134,primary,25,1,48,48,0.000138,0.000001,0.405014,0.000083,2682.00,516.46,62.78,53.84
134,primary,26,1,58,58,0.000088,0.000001,0.124656,0.000053,893.78,1402.07,85.74,67.66
134,primary,27,1,40,40,0.000425,0.000009,0.002709,0.000259,2107.47,287.18,37.33,49.01
134,primary,28,1,34,34,0.000591,0.000354,0.155578,0.000496,2558.71,388.21,77.41,55.05
134,primary,29,1,61,61,0.000100,0.000002,0.456398,0.000061,1179.13,1426.79,85.60,68.99
134,primary,30,1,67,67,0.006845,0.002490,0.520138,0.005103,1979.24,494.42,41.48,59.71
134,primary,31,1,75,75,0.000684,0.000000,0.013355,0.000410,3156.96,867.00,50.61,67.45
134,primary,32,1,41,41,0.000261,0.000214,0.933427,0.000242,2446.16,349.90,56.81,38.19
134,primary,33,1,63,63,0.015266,0.026888,0.923447,0.019915,1108.06,932.58,150.48,66.15
134,primary,34,1,42,42,0.012233,0.025764,0.460601,0.017646,549.95,841.52,74.35,47.80
134,primary,35,1,44,44,0.000040,0.000638,0.168074,0.000279,1774.54,220.36,72.17,44.92
134,primary,36,1,19,19,0.009052,0.000093,0.123667,0.005468,1106.99,867.78,120.66,62.47
134,primary,37,1,31,31,0.000613,0.000135,0.164070,0.000421,2611.49,562.06,79.48,65.73
134,primary,38,1,80,80,0.001010,0.001284,0.221548,0.001120,2110.55,339.59,40.80,49.74
134,primary,39,1,84,84,0.001230,0.000276,0.482775,0.000848,2571.10,402.14,73.75,52.07
134,primary,40,1,46,46,0.000056,0.000001,0.186694,0.000034,3073.53,798.48,68.14,39.59
134,primary,41,1,38,38,0.000417,0.000793,0.121492,0.000567,1697.07,188.93,68.93,44.55
134,primary,42,1,43,43,0.000181,0.000128,0.629796,0.000160,2426.14,331.96,56.24,39.87
134,primary,43,1,6,6,0.002723,0.000052,0.344032,0.001655,2447.69,1180.54,35.46,89.22
134,primary,44,1,59,59,0.000489,0.000002,0.003785,0.000294,1129.99,1536.42,92.14,78.07
134,primary,45,1,60,60,0.000061,0.000045,0.465114,0.000054,2995.97,694.10,50.61,38.93
134,primary,46,1,9,9,0.010370,0.075082,0.878212,0.036255,1966.41,69.44,43.97,31.59
134,primary,47,1,91,91,0.007486,0.000208,0.782277,0.004575,2673.39,260.82,156.97,114.59
134,primary,48,1,62,62,0.000458,0.000000,0.141927,0.000275,831.90,1510.60,93.62,68.26
134,primary,49,1,29,29,0.002617,0.077883,0.006930,0.032723,1674.52,183.46,53.31,39.45
134,primary,50,1,53,53,0.002765,0.000557,0.008286,0.001882,2117.33,395.52,41.72,46.68
134,primary,51,1,52,52,0.000334,0.000034,0.813300,0.000214,2841.21,215.84,100.77,46.63
135,primary,0,1,32,32,0.003735,0.000271,0.711660,0.002350,2101.46,981.62,147.63,79.02
135,primary,1,1,1,1,0.000196,0.000000,0.000658,0.000118,2828.94,803.16,158.59,84.20
135,primary,2,1,2,2,0.000095,0.000014,0.150647,0.000063,2849.21,675.74,79.82,83.83
135,primary,3,1,3,3,0.000083,0.000001,0.410255,0.000050,2773.28,658.44,70.41,91.91
135,primary,4,1,47,47,0.015644,0.000543,0.805573,0.009604,1477.00,905.49,151.60,72.30
135,primary,5,1,7,7,0.000060,0.000004,0.436645,0.000038,2936.59,699.11,79.19,81.71
135,primary,6,1,12,12,0.000063,0.000000,0.079335,0.000038,2536.94,614.60,92.15,66.17
135,primary,7,1,20,20,0.000044,0.000001,0.120969,0.000027,2463.71,547.69,95.25,63.16
135,primary,8,1,77,77,0.015321,0.015277,0.842875,0.015304,1671.67,985.23,125.13,77.48
135,primary,9,1,10,10,0.000227,0.000003,0.472186,0.000137,2482.85,586.32,104.16,62.53
135,primary,10,1,33,33,0.000055,0.000003,0.237383,0.000034,2115.72,556.79,45.81,69.86
135,primary,11,1,5,5,0.002886,0.004488,0.992901,0.003527,2193.93,221.17,57.38,118.17
135,primary,12,1,15,15,0.000059,0.000001,0.086598,0.000036,2479.18,461.23,53.31,67.99
135,primary,13,1,45,45,0.000806,0.000006,0.227589,0.000486,2602.13,417.62,73.69,55.56
135,primary,14,1,17,17,0.000176,0.000001,0.079528,0.000106,2530.34,379.31,87.04,56.95
135,primary,15,1,23,23,0.000967,0.000307,0.294413,0.000703,2704.28,258.81,273.66,136.36
135,primary,16,1,26,26,0.000563,0.000007,0.024677,0.000340,2109.63,439.67,52.03,111.56
135,primary,17,1,28,28,0.000502,0.000023,0.056116,0.000310,2477.54,362.34,85.31,54.67
135,primary,18,1,50,50,0.020473,0.007484,0.672347,0.015277,2177.25,1092.45,198.10,93.31
135,primary,19,1,16,16,0.000192,0.000001,0.001571,0.000115,2714.21,648.80,44.49,83.99
135,primary,20,1,73,73,0.000630,0.000277,0.248226,0.000489,2071.55,189.21,52.48,46.55
135,primary,21,1,13,13,0.000065,0.000000,0.352813,0.000039,2606.34,592.34,117.05,124.00
135,primary,22,1,27,27,0.053805,0.010225,0.838337,0.036373,1161.07,932.89,115.36,65.55
135,primary,23,1,36,36,0.016072,0.003152,0.191766,0.010904,589.77,889.35,74.58,46.26
135,primary,24,1,22,22,0.000522,0.000038,0.685414,0.000328,2654.19,451.93,94.45,58.18
135,primary,25,1,35,35,0.021986,0.006059,0.064500,0.015615,797.73,848.78,106.45,58.05
135,primary,26,1,48,48,0.000110,0.000003,0.793683,0.000067,2682.04,516.42,62.70,53.89
135,primary,27,1,58,58,0.000072,0.000000,0.037021,0.000043,893.83,1402.02,85.62,67.66
135,primary,28,1,40,40,0.000302,0.000007,0.371194,0.000184,2107.51,287.06,37.33,49.13
135,primary,29,1,75,75,0.000307,0.000004,0.244979,0.000186,3156.92,867.11,50.63,67.15
135,primary,30,1,34,34,0.000524,0.000111,0.221691,0.000359,2559.26,388.46,77.38,55.02
135,primary,31,1,61,61,0.000067,0.000006,0.734862,0.000043,1179.07,1426.86,85.58,68.77
135,primary,32,1,67,67,0.005139,0.012350,0.884542,0.008023,1974.98,498.69,45.28,65.05
135,primary,33,1,41,41,0.000209,0.000035,0.174189,0.000140,2446.11,349.88,56.73,38.13
135,primary,34,1,19,19,0.013128,0.000239,0.980928,0.007972,1125.33,863.16,116.86,67.32
135,primary,35,1,44,44,0.000056,0.000848,0.356163,0.000373,1774.50,220.51,72.35,44.96
135,primary,36,1,31,31,0.000600,0.000042,0.031844,0.000377,2611.80,562.18,79.39,65.55
135,primary,37,1,80,80,0.003362,0.000322,0.240874,0.002146,2110.40,338.67,40.94,50.65
135,primary,38,1,84,84,0.000887,0.000039,0.028704,0.000548,2571.45,402.47,73.35,51.96
135,primary,39,1,38,38,0.000318,0.001449,0.047919,0.000771,1696.46,188.85,71.31,44.84
135,primary,40,1,46,46,0.000055,0.000006,0.279402,0.000036,3073.49,798.69,68.05,39.41
135,primary,41,1,43,43,0.000134,0.000056,0.289664,0.000103,2426.24,331.98,56.42,39.84
135,primary,42,1,42,42,0.021121,0.003129,0.931788,0.013925,558.75,837.42,70.17,52.77
135,primary,43,1,6,6,0.002204,0.000022,0.295602,0.001331,2447.76,1180.53,35.55,89.25
135,primary,44,1,86,27,0.105443,0.009034,0.939532,0.066879,943.97,920.95,57.26,34.38
135,primary,45,1,59,59,0.001332,0.000018,0.107338,0.000806,1130.44,1534.88,92.19,79.77
135,primary,46,1,93,93,0.067768,0.022581,0.994950,0.049693,560.76,819.23,158.38,68.43
135,primary,47,1,60,60,0.000052,0.000030,0.149439,0.000043,2995.90,694.12,50.54,39.00
135,primary,48,1,29,29,0.001412,0.005535,0.025721,0.003061,1674.52,183.02,55.65,40.19
135,primary,49,1,91,91,0.005753,0.000153,0.178895,0.003513,2673.37,260.54,158.01,114.50
135,primary,50,1,62,62,0.000740,0.000007,0.311644,0.000447,832.00,1510.82,93.10,67.76
135,primary,51,1,55,93,0.061250,0.073634,0.970190,0.066204,568.15,865.11,89.27,36.07
135,primary,52,1,53,53,0.001920,0.000422,0.509221,0.001321,2117.02,395.04,41.99,47.00
135,primary,53,1,52,52,0.000159,0.000070,0.323454,0.000123,2841.21,215.82,100.69,46.76
136,primary,0,1,32,32,0.003743,0.000547,0.978627,0.002465,2137.40,985.45,146.58,79.18
136,primary,1,1,47,47,0.015438,0.000207,0.615011,0.009346,1499.78,909.20,149.64,71.67
136,primary,2,1,1,1,0.000201,0.000000,0.137587,0.000120,2828.85,803.14,158.63,84.27
136,primary,3,1,2,2,0.000079,0.000003,0.082324,0.000048,2849.13,675.75,79.90,83.86
136,primary,4,1,3,3,0.000068,0.000001,0.231540,0.000041,2773.16,658.41,70.55,91.96
136,primary,5,1,50,50,0.014786,0.022458,0.752130,0.017855,2246.13,1098.52,153.49,95.83
136,primary,6,1,7,7,0.000049,0.000000,0.071410,0.000029,2936.47,699.14,79.30,81.71
136,primary,7,1,12,12,0.000052,0.000000,0.011439,0.000031,2536.91,614.56,92.15,66.21
136,primary,8,1,20,20,0.000073,0.000001,0.004055,0.000044,2463.64,547.58,95.44,63.27
136,primary,9,1,10,10,0.000191,0.000002,0.078516,0.000115,2482.85,586.31,104.18,62.58
136,primary,10,1,77,77,0.019072,0.009388,0.797162,0.015199,1687.25,987.85,118.16,84.98
136,primary,11,1,63,63,0.020679,0.044851,0.968317,0.030348,1176.53,933.51,116.96,66.34
136,primary,12,1,35,35,0.021190,0.019793,0.311644,0.020631,805.93,848.15,114.97,61.18
136,primary,13,1,33,33,0.000036,0.000007,0.469323,0.000024,2115.73,556.71,45.78,69.88
136,primary,14,1,5,5,0.003000,0.000158,0.319450,0.001863,2193.18,218.96,57.13,117.48
136,primary,15,1,45,45,0.000624,0.000006,0.429181,0.000377,2602.10,417.53,73.60,55.64
136,primary,16,1,17,17,0.000142,0.000004,0.253083,0.000087,2530.31,379.20,86.86,57.05
136,primary,17,1,23,23,0.000935,0.002360,0.484424,0.001505,2714.71,259.22,263.01,135.84
136,primary,18,1,15,15,0.000047,0.000000,0.036956,0.000028,2479.14,461.19,53.35,67.99
136,primary,19,1,28,28,0.000475,0.000000,0.014733,0.000285,2477.56,362.36,85.15,54.61
136,primary,20,1,73,73,0.000525,0.000029,0.182565,0.000327,2071.63,189.06,52.38,46.65
136,primary,21,1,67,67,0.003421,0.006425,0.884623,0.004622,1974.26,503.93,42.86,64.56
136,primary,22,1,16,16,0.000251,0.000000,0.309555,0.000151,2714.27,648.80,44.45,84.06
136,primary,23,1,26,26,0.000474,0.000002,0.003346,0.000285,2109.73,439.64,51.83,111.70
136,primary,24,1,13,13,0.000054,0.000000,0.130323,0.000033,2606.34,592.19,117.14,124.14
136,primary,25,1,19,19,0.008733,0.004137,0.980402,0.006895,1144.17,866.71,117.79,66.03
136,primary,26,1,22,22,0.001003,0.000023,0.158512,0.000611,2654.33,452.04,94.41,58.27
136,primary,27,1,48,48,0.000105,0.000009,0.778932,0.000067,2682.04,516.29,62.72,54.10
